iter	MAPE	RMSE	R2
1807	0.09289287728	0.1785948366	0.9677051657
1808	0.09289118527	0.1785866284	0.9677081342
1809	0.09288769269	0.1785775746	0.9677114083
1810	0.0928832491	0.1785705209	0.967713959
1811	0.09287155466	0.1785164927	0.9677334929
1812	0.09286294077	0.1784826079	0.967745741
1813	0.09286248621	0.1784748033	0.9677485617
1814	0.09285520306	0.1784355235	0.9677627563
1815	0.0928537569	0.1784321474	0.9677639762
1816	0.09283263592	0.178388517	0.9677797391
1817	0.09282709016	0.178359156	0.9677903445
1818	0.09282188954	0.178344586	0.9677956066
1819	0.09281484824	0.1783181192	0.9678051643
1820	0.0928086807	0.1783138589	0.9678067027
1821	0.09279980044	0.1782827436	0.967817937
1822	0.09278549027	0.1782287831	0.967837415
1823	0.09277895716	0.1782081127	0.9678448748
1824	0.09275872381	0.178175204	0.9678567495
1825	0.09273597401	0.1781154768	0.9678782958
1826	0.09272643646	0.178094559	0.9678858401
1827	0.09272375131	0.1780925075	0.9678865799
1828	0.09271682289	0.1780822508	0.9678902788
1829	0.09271515391	0.1780427338	0.9679045277
1830	0.09270308308	0.1780175688	0.9679136
1831	0.09270322565	0.178017427	0.967913651
1832	0.09269524335	0.1779966691	0.9679211335
1833	0.09269188638	0.1779724605	0.9679298588
1834	0.09268456758	0.1779562827	0.9679356889
1835	0.09267957897	0.1779430413	0.9679404604
1836	0.09267679211	0.1779414405	0.9679410372
1837	0.09266711913	0.177912855	0.9679513367
1838	0.09266143261	0.1778860215	0.9679610033
1839	0.09265353419	0.1778688757	0.9679671793
1840	0.09265185981	0.1778607701	0.9679700987
1841	0.0926430095	0.1778316471	0.9679805871
1842	0.09263995195	0.177814057	0.9679869211
1843	0.09263942527	0.1778115512	0.9679878234
1844	0.0926327454	0.1777724212	0.9680019113
1845	0.09262993609	0.1777638438	0.968004999
1846	0.09262591089	0.1777502951	0.968009876
1847	0.09262317289	0.1777346132	0.9680155203
1848	0.09262103828	0.1777168036	0.9680219299
1849	0.09261591896	0.1777038847	0.9680265789
1850	0.09260858784	0.1776666679	0.9680399701
1851	0.0926055569	0.1776571045	0.9680434106
1852	0.09259783905	0.1776445359	0.9680479321
1853	0.09259789887	0.177641955	0.9680488605
1854	0.0925874492	0.1775979892	0.9680646741
1855	0.09256811368	0.1775655618	0.9680763352
1856	0.09256304224	0.1775529438	0.9680808721
1857	0.09255040442	0.1774974243	0.9681008307
1858	0.09254601188	0.1774857677	0.9681050203
1859	0.09253245507	0.1774610352	0.9681139088
1860	0.09253149928	0.1774587881	0.9681147163
1861	0.09252948403	0.1774539491	0.9681164552
1862	0.09252666031	0.1774434295	0.9681202352
1863	0.09251503339	0.1774280396	0.9681257649
1864	0.09251221895	0.1774021556	0.9681350642
1865	0.09250879533	0.177378264	0.9681436464
1866	0.09250812362	0.1773613358	0.9681497266
1867	0.09249427125	0.1773320654	0.9681602384
1868	0.09249137865	0.1773215373	0.9681640189
1869	0.09248896105	0.1773161554	0.9681659514
1870	0.09248804308	0.1773108507	0.9681678561
1871	0.09248462007	0.1773064453	0.9681694378
1872	0.092477492	0.1772947401	0.9681736404
1873	0.09246766455	0.1772762554	0.9681802764
1874	0.09246760671	0.1772736045	0.9681812281
1875	0.09245582548	0.1772113008	0.9682035899
1876	0.09243930965	0.1771467312	0.9682267566
1877	0.0924357806	0.1771417484	0.9682285441
1878	0.09243190364	0.177136269	0.9682305096
1879	0.09241815132	0.1771095467	0.9682400942
1880	0.09241429608	0.1770904556	0.9682469407
1881	0.09241214006	0.1770830983	0.9682495791
1882	0.09240037403	0.1770475359	0.9682623303
1883	0.09237412334	0.1770017649	0.968278738
1884	0.09236786062	0.1769849106	0.9682847788
1885	0.09235599518	0.1769395467	0.9683010349
1886	0.09235039777	0.1769304381	0.9683042984
1887	0.09234291803	0.1769125442	0.9683107092
1888	0.09234004559	0.1768969668	0.9683162895
1889	0.09233497584	0.1768918169	0.9683181343
1890	0.09233017803	0.1768799369	0.9683223896
1891	0.09232671873	0.17686332	0.9683283412
1892	0.09232385347	0.1768397734	0.9683367739
1893	0.09231630755	0.1768259503	0.9683417237
1894	0.09231357907	0.1768036156	0.9683497207
1895	0.09230310464	0.1767883136	0.968355199
1896	0.09228874933	0.1766970117	0.9683878763
1897	0.09228470353	0.1766750811	0.9683957229
1898	0.09227287831	0.1766077418	0.9684198101
1899	0.09226960811	0.1766047669	0.968420874
1900	0.0922602138	0.1765664963	0.968434559
1901	0.09225592814	0.1765538885	0.9684390667
1902	0.09225233418	0.1765469545	0.9684415457
1903	0.09225119434	0.176525703	0.9684491428
1904	0.09224383101	0.1765152876	0.9684528659
1905	0.09223678108	0.1764971427	0.9684593513
1906	0.09221468219	0.1764802071	0.9684654039
1907	0.09221194268	0.1764703533	0.9684689253
1908	0.09220708448	0.1764579757	0.9684733483
1909	0.09219999458	0.17643311	0.9684822329
1910	0.09219471005	0.1764081092	0.9684911645
1911	0.0921923788	0.1764013202	0.9684935896
1912	0.09219194475	0.1763988984	0.9684944547
1913	0.09217261274	0.1763729872	0.9685037098
1914	0.09216625813	0.1763550645	0.9685101106
1915	0.09216274631	0.1763451264	0.9685136596
1916	0.09215417669	0.1763104232	0.9685260509
1917	0.09214420477	0.1762796517	0.9685370362
1918	0.09214339198	0.1762783772	0.9685374912
1919	0.09213910567	0.1762730619	0.9685393885
1920	0.09213863012	0.1762644716	0.9685424548
1921	0.0921197049	0.1762352818	0.9685528728
1922	0.09211739225	0.1762323024	0.968553936
1923	0.09211239391	0.1762253271	0.9685564253
1924	0.09210870335	0.1762135755	0.9685606188
1925	0.09210389053	0.176199985	0.9685654681
1926	0.09210010899	0.1761874615	0.9685699364
1927	0.09207635924	0.1760710343	0.9686114616
1928	0.09206466262	0.1760063074	0.9686345353
1929	0.09206228677	0.1759951175	0.9686385234
1930	0.09205987033	0.1759818371	0.9686432562
1931	0.09205809925	0.1759594128	0.9686512469
1932	0.0920552825	0.1759412502	0.9686577183
1933	0.09205381511	0.1759367952	0.9686593055
1934	0.09204040094	0.1759166846	0.9686664699
1935	0.09203948255	0.1759146957	0.9686671784
1936	0.09202692951	0.1758881244	0.9686766431
1937	0.09202343215	0.1758855166	0.968677572
1938	0.0920093395	0.1758629371	0.9686856135
1939	0.09200414926	0.1758008581	0.9687077174
1940	0.09199486248	0.1757646716	0.9687205983
1941	0.09199081885	0.175750743	0.9687255556
1942	0.09198347033	0.1757292421	0.9687332072
1943	0.09197161193	0.1756873529	0.9687481118
1944	0.09196901846	0.1756825131	0.9687498336
1945	0.09195141996	0.1756490294	0.9687617446
1946	0.09194423656	0.1756424608	0.9687640809
1947	0.0919427208	0.1756398509	0.9687650092
1948	0.09193208487	0.1756221147	0.9687713171
1949	0.09192872633	0.1756196081	0.9687722085
1950	0.09191569878	0.1755836069	0.9687850103
1951	0.09190979684	0.1755713054	0.9687893841
1952	0.09190441947	0.175557111	0.9687944304
1953	0.09189056025	0.1755163317	0.9688089259
1954	0.09188253766	0.1755005062	0.9688145504
1955	0.09187781044	0.1754907485	0.9688180181
1956	0.09187212908	0.1754673693	0.9688263257
1957	0.09185926435	0.1754487885	0.9688329275
1958	0.09185295165	0.1754369617	0.9688371293
1959	0.09185134127	0.1754315168	0.9688390636
1960	0.09182609895	0.1753728421	0.9688599042
1961	0.09182099644	0.1753617632	0.9688638386
1962	0.09182043311	0.1753602412	0.9688643791
1963	0.09181360819	0.1753409638	0.9688712242
1964	0.09180943712	0.1753281413	0.9688757769
1965	0.09180462268	0.1753243163	0.9688771349
1966	0.09180421213	0.1753113695	0.9688817312
1967	0.09180355262	0.1753092603	0.96888248
1968	0.09179835388	0.1752981232	0.9688864335
1969	0.0917912054	0.1752835174	0.9688916181
1970	0.09178907497	0.1752673139	0.9688973692
1971	0.09178118058	0.1752449129	0.9689053192
1972	0.09177693627	0.1752345146	0.9689090091
1973	0.09176616376	0.175216281	0.968915479
1974	0.09176119163	0.1752062581	0.9689190352
1975	0.09175851226	0.1752003608	0.9689211274
1976	0.09175130712	0.1751886795	0.9689252716
1977	0.09173981625	0.1751389149	0.9689429235
1978	0.09173690187	0.1751321659	0.968945317
1979	0.09173361625	0.1751271288	0.9689471033
1980	0.09172767725	0.1751209835	0.9689492826
1981	0.091724151	0.1751102945	0.968953073
1982	0.09171874649	0.1751028354	0.968955718
1983	0.09170462432	0.1750712126	0.9689669299
1984	0.09169944253	0.1750667585	0.9689685089
1985	0.0916950753	0.1750532422	0.9689733004
1986	0.09169328372	0.1750314838	0.9689810129
1987	0.0916907694	0.1750251043	0.968983274
1988	0.0916758112	0.1749579388	0.9690070747
1989	0.09166378263	0.1749228246	0.969019514
1990	0.09165540589	0.1749088623	0.9690244595
1991	0.09165047172	0.1748958364	0.969029073
1992	0.09164772294	0.1748869566	0.9690322178
1993	0.09164319303	0.1748666433	0.9690394113
1994	0.09162493439	0.1748437026	0.9690475342
1995	0.09162272528	0.1748415694	0.9690482895
1996	0.09161446408	0.1747599809	0.9690771695
1997	0.09160037939	0.1747373749	0.969085169
1998	0.09159121803	0.1747234311	0.9690901027
1999	0.09159021843	0.1747162733	0.9690926352
